#{"t_start": 1773405817.882109, "env_id": "Humanoid-v4"}
r,l,t
499.115756,93,810.961276
997.128116,203,813.679825
377.371358,72,814.745854
546.34609,105,816.161686
564.788742,111,817.707142
403.486506,86,818.971261
647.609755,144,821.073074
604.927494,117,822.693501
367.493414,70,823.642017
652.400181,120,825.240621
695.878872,135,827.053398
503.588872,95,828.310528
546.707036,103,829.698989
545.80046,101,831.058321
445.203971,82,832.196943
537.309199,103,833.600574
457.82969,86,834.753456
467.717216,88,835.94144
541.277866,108,837.377976
417.912063,80,838.468587
563.910166,105,839.881749
392.974669,76,840.887959
558.873715,113,842.401267
450.413789,81,843.467047
357.25591,75,844.509942
541.364867,99,845.837915
554.981712,102,847.191701
456.180681,92,848.417458
454.677524,101,849.800918
832.384696,163,852.012167
524.955836,98,853.327241
524.890331,109,854.798551
543.187091,112,856.349904
534.771976,101,857.684881
602.12406,115,859.238328
567.743278,104,860.695125
557.846797,113,862.222469
472.605769,104,863.618293
467.208494,99,864.948696
465.866758,91,866.175148
412.308788,89,867.376144
436.989505,92,868.614036
617.547,134,870.409458
545.086313,99,871.741641
644.803688,120,873.473869
564.243986,104,874.862433
609.801634,117,876.429764
428.743106,83,877.545487
581.278083,110,879.014849
550.47405,118,880.591096
429.220351,96,881.926678
453.763287,84,883.04934
612.129413,115,884.590342
742.253378,144,886.507554
423.546398,79,887.607305
494.055079,92,888.832655
571.366687,111,890.320759
563.681082,105,891.737655
716.663756,148,893.708355
863.179371,164,895.920762
856.770048,174,898.242646
580.731442,108,899.672601
733.437193,132,901.448481
550.710068,101,902.810406
701.643977,144,904.743762
531.708705,118,906.37286
477.683624,100,907.781701
603.272544,118,909.437187
374.283615,82,910.624087
662.945957,144,912.574714
1737.402061,347,917.306237
543.010376,104,918.696686
308.65185,59,919.489661
557.90683,105,920.939173
553.705779,105,922.440734
782.126885,151,924.502471
601.834943,119,926.106625
638.821073,124,927.774691
637.274721,122,929.424574
589.09989,109,930.871411
395.19599,76,931.885221
567.296768,124,933.547149
768.329379,145,935.637628
662.846622,141,937.532262
589.274188,111,939.059902
573.975816,124,940.82331
312.81532,68,941.800192
541.227007,99,943.123358
978.629767,196,945.755677
556.809462,103,947.14405
568.353354,104,948.541957
480.582383,102,949.906751
498.311486,94,951.187663
631.431989,121,952.81503
474.005981,103,954.196508
806.411864,152,956.837202
706.84429,131,958.599805
476.434602,99,959.911583
500.626797,92,961.144676
503.217037,112,962.656491
479.532661,108,964.095506
515.734229,100,965.452898
545.957174,114,967.027264
530.63598,99,968.472671
552.514934,115,970.032188
609.082024,111,971.582439
358.932102,79,972.644968
638.809322,121,974.276518
519.559181,108,975.752682
483.76685,90,976.971793
566.680512,122,978.580758
580.973974,113,980.081409
516.097334,95,981.369229
654.053426,138,983.295288
422.188998,94,984.57178
629.918062,131,986.319303
925.903499,186,988.834073
759.842381,147,990.802977
676.666251,142,992.84314
746.290172,148,994.825038
697.093736,140,996.726595
680.104454,127,998.435429
664.735913,133,1000.345875
757.711127,147,1002.508134
618.018181,118,1004.203092
979.925712,189,1006.83642
693.29686,135,1008.692355
466.459974,89,1009.877171
513.95251,111,1011.376145
661.8861,124,1013.03299
860.784658,165,1015.2626
521.434476,97,1016.545313
523.494291,116,1018.103554
571.184452,110,1019.564594
752.305434,140,1021.455041
714.562891,138,1023.449395
627.917774,133,1025.245398
606.399134,122,1026.935352
718.618146,156,1029.065593
750.709446,152,1031.095762
818.381178,156,1033.279649
510.561297,107,1034.711264
652.491374,124,1036.364915
755.974745,154,1038.422219
677.755203,126,1040.129109
562.225922,107,1041.670685
499.376506,110,1043.241403
647.480844,126,1044.952147
658.065455,141,1046.851043
512.828926,96,1048.245979
574.275274,107,1049.736337
719.66956,143,1051.675201
527.273073,112,1053.310704
541.411981,107,1054.761201
934.07724,181,1057.186968
400.020456,87,1058.37153
474.432489,103,1059.784422
787.320703,148,1061.813891
706.905675,135,1063.653182
459.482857,96,1064.938381
628.506296,122,1066.587067
506.770357,98,1067.888919
1110.034835,218,1070.828716
684.466732,132,1072.609624
586.821825,111,1074.106742
831.944783,159,1076.20522
686.417064,132,1077.953446
635.705343,122,1079.609189
558.54869,107,1081.025523
446.901645,90,1082.235265
560.072818,109,1083.70943
495.845775,106,1085.147826
501.089286,96,1086.424799
514.938894,107,1087.857359
345.7735,72,1088.820986
1122.105899,223,1091.833881
747.03869,144,1093.832579
892.496137,185,1096.397069
599.311326,112,1097.900652
843.974949,173,1100.244847
577.588643,106,1101.647829
643.294811,137,1103.553114
1086.882214,197,1106.293999
623.199342,135,1108.162776
461.158066,99,1109.50128
606.752553,117,1111.074724
824.890653,178,1113.581564
527.966655,100,1114.951431
628.049444,136,1116.754618
450.823379,86,1117.895739
609.63336,117,1119.458468
619.649293,114,1121.000732
574.034909,110,1122.508237
701.766789,135,1124.347261
614.006583,120,1125.931572
422.500206,91,1127.165615
502.977268,92,1128.417488
534.606849,119,1130.099991
643.687587,142,1132.14254
748.112971,144,1134.191924
785.123865,164,1136.474684
665.882825,128,1138.238855
615.860575,131,1140.010643
1035.628931,200,1142.73205
552.847897,120,1144.336507
492.941092,94,1145.598378
478.649408,88,1146.789928
791.630547,147,1148.742635
593.523209,110,1150.207261
612.573936,134,1152.050134
581.580389,108,1153.578038
882.836794,163,1155.77769
440.310153,94,1157.235861
1015.60537,201,1159.957656
881.56951,163,1162.142307
620.132752,114,1163.738334
588.137548,107,1165.220899
561.728586,104,1166.657371
527.548621,100,1168.077874
412.286049,92,1169.324435
404.418863,87,1170.481439
650.528306,137,1172.427462
376.459181,80,1173.547729
615.646384,116,1175.111132
713.755042,135,1176.929337
602.179896,111,1178.438108
685.584983,130,1180.19333
1057.638594,203,1182.966111
596.685639,131,1184.837363
670.727203,127,1186.542032
822.475494,160,1188.687228
677.294896,130,1190.465154
933.406186,184,1192.939837
533.385928,102,1194.326809
652.837398,124,1196.048957
576.748121,110,1197.51644
642.740894,119,1199.11276
767.207266,144,1201.033051
608.547508,134,1202.924199
713.361722,133,1204.698827
718.668025,134,1206.514546
513.389211,96,1207.812237
731.351888,141,1209.700619
604.111613,114,1211.248047
906.169936,178,1213.66815
689.576711,151,1215.714949
1018.489984,197,1218.525005
635.603968,120,1220.261077
733.149341,141,1222.170574
496.617246,91,1223.394741
557.827343,112,1224.892867
722.591251,149,1226.924022
847.342509,182,1229.47218
412.644321,93,1230.739987
573.797463,105,1232.226969
685.419014,150,1234.327332
414.535259,90,1235.544179
590.129217,116,1237.109701
742.56579,148,1239.088128
720.289989,156,1241.214682
849.800409,165,1243.458737
826.561353,176,1245.784944
554.738461,101,1247.143839
1050.249482,200,1249.772036
1316.697383,254,1253.211681
739.761634,160,1255.489687
353.140124,77,1256.596092
557.624493,111,1258.189719
677.974879,127,1259.937014
394.28647,91,1261.220914
676.857505,147,1263.496098
991.223113,198,1266.361467
665.337021,141,1268.342567
880.5526,188,1270.890488
1042.122872,197,1273.569937
303.734033,69,1274.513854
1252.060873,262,1278.115134
2167.119233,428,1283.981313
611.023856,130,1285.721105
708.694088,153,1287.781819
634.59447,118,1289.408874
501.616382,110,1290.888308
534.796357,100,1292.24839
950.403372,184,1294.718131
879.680569,178,1298.041123
603.154252,120,1299.680682
776.758115,147,1301.700791
669.159306,131,1303.451399
568.653912,106,1304.852189
570.569383,121,1306.472952
890.046103,172,1308.739338
797.282699,147,1310.663781
675.592486,130,1312.373392
641.889449,119,1313.933511
759.14009,167,1316.170016
1270.177678,254,1319.560091
468.783226,95,1320.805785
1636.697567,319,1325.065639
625.481726,117,1326.641493
647.396007,137,1328.448026
808.421973,153,1330.491961
915.328223,192,1333.037068
869.628858,167,1335.291616
717.228188,154,1337.351435
1082.388284,209,1340.155635
675.232759,128,1341.944626
710.09558,132,1343.672189
709.901702,156,1345.739886
1051.448366,199,1348.423163
747.769516,145,1350.358257
716.528267,153,1352.580962
633.282667,124,1354.226873
626.771842,126,1355.92613
1007.019999,194,1358.741997
842.723561,177,1361.200447
865.255418,167,1363.540307
934.651028,179,1365.989797
1185.431047,227,1369.056115
919.951693,180,1371.504733
620.747419,123,1373.20778
674.235072,126,1374.999735
608.993796,126,1376.722185
795.526686,166,1378.956742
1805.214849,355,1383.756854
511.4049,98,1385.219231
840.689226,186,1387.870528
726.617292,137,1389.777839
560.209384,109,1391.251673
645.378768,125,1392.945366
477.998053,93,1394.198818
1006.171905,196,1396.871527
1003.447771,190,1399.433888
649.287463,124,1401.067621
1244.707769,244,1404.329982
1532.698426,300,1408.291407
1475.199889,305,1412.387835
1006.271241,212,1415.328112
578.211555,125,1417.145268
938.132975,182,1419.574235
1336.277145,267,1423.192322
814.388509,154,1425.278034
565.965349,110,1426.796187
730.358214,138,1428.599617
670.243888,126,1430.255364
582.718572,125,1431.915254
482.458613,92,1433.196316
967.432766,203,1435.900084
907.668209,171,1438.17426
915.013922,173,1440.483966
692.876106,147,1442.446466
596.032795,124,1444.085988
581.514884,105,1445.489127
396.921611,81,1446.558782
600.64286,128,1448.257268
768.309585,167,1450.486043
782.780862,153,1452.51012
462.105116,97,1453.823661
697.913735,153,1455.866386
780.273728,152,1457.932933
970.025859,193,1460.539145
640.479833,135,1462.376392
749.268729,141,1464.334422
529.573915,116,1465.893004
1110.267855,213,1468.77587
717.313831,134,1470.557491
507.728466,112,1472.064194
730.232232,136,1474.019356
1183.106411,229,1477.156341
716.528314,137,1479.027464
1056.262793,219,1482.020319
1151.917844,225,1485.106912
893.009117,167,1487.368702
839.376824,164,1489.535432
713.937651,136,1491.362587
868.270631,168,1493.584233
532.770595,108,1495.013755
417.546977,78,1496.043127
1036.164936,200,1498.717083
969.564984,207,1501.453905
609.214328,135,1503.239466
1526.777797,300,1507.255289
786.324042,148,1509.201619
655.818818,138,1511.1448
658.435764,141,1513.121337
409.200426,90,1514.394364
431.757049,93,1515.682528
619.253491,118,1517.307188
626.443465,124,1519.046331
673.224126,146,1521.019263
426.89704,93,1522.239113
514.932561,112,1523.734006
472.289695,105,1525.160664
1196.88554,255,1528.616404
608.639927,133,1530.451091
474.579147,103,1531.812519
824.585259,175,1534.140892
647.561032,139,1536.176301
741.213398,160,1538.359352
864.405951,167,1540.601189
811.704312,173,1542.97209
757.714189,164,1545.2084
776.544257,151,1547.314093
625.630228,134,1549.122228
545.084285,118,1550.709659
1316.076585,262,1554.28349
684.947485,153,1556.338936
517.7528,98,1557.63864
746.925628,157,1559.738552
812.985384,179,1562.184882
702.530312,148,1564.159163
737.854046,161,1566.320328
691.417158,132,1568.121349
688.999831,142,1570.005649
779.464675,166,1572.199733
1365.419712,266,1575.774393
792.01906,166,1577.989948
639.014738,125,1579.69678
1527.479067,297,1583.670418
1310.829238,267,1587.857833
610.579055,133,1589.717527
748.087766,143,1591.613175
845.901368,160,1593.738077
1630.927023,328,1598.20489
803.710046,172,1600.516804
1453.443585,297,1604.534384
516.504436,112,1606.098621
668.181438,126,1607.823443
708.817794,133,1609.62905
1000.600782,214,1612.591867
1405.033075,274,1616.489593
682.244208,142,1618.400543
534.865081,98,1619.690121
924.828052,190,1622.25596
1109.836851,213,1625.11101
670.308422,125,1626.827981
729.359802,137,1628.651405
477.378363,88,1629.823388
1014.679206,196,1632.456416
1165.001087,222,1635.456233
707.133765,153,1638.930266
1286.172925,280,1642.896437
1217.802875,258,1646.49278
730.392308,139,1648.346349
1082.27323,209,1651.173664
1001.727556,190,1653.669682
1049.300271,198,1656.317329
747.494753,147,1658.267122
566.357773,124,1659.938365
649.150254,120,1661.557664
683.349789,146,1663.507394
867.906222,168,1665.745283
888.337481,169,1668.12166
979.686222,188,1670.597229
1029.668914,218,1673.530486
848.221539,160,1675.635833
804.204232,151,1677.63238
886.276421,170,1679.961738
1500.201738,294,1683.893203
542.751418,109,1685.330282
1077.457661,227,1688.346172
1051.053624,203,1691.044617
824.803845,162,1693.213204
1310.145852,279,1697.107145
853.380902,162,1699.288124
931.99623,180,1701.983057
808.018481,153,1704.855977
782.653923,165,1707.770686
856.072633,181,1711.196102
983.50085,187,1714.397891
872.3916,169,1716.849225
955.978421,186,1719.421203
836.733775,165,1721.737934
697.334555,131,1723.515598
1281.242106,273,1727.210619
1203.955442,236,1730.478135
1059.795957,207,1733.329014
558.471835,121,1734.95549
718.975555,139,1736.843253
1145.665357,225,1739.937362
847.40476,167,1742.216578
1132.614673,219,1745.156298
1063.371917,232,1748.2745
984.980075,193,1750.853185
738.103361,158,1753.00651
866.94342,169,1755.284948
658.663587,121,1756.910221
777.688444,154,1758.950318
937.22435,200,1761.614399
855.988216,185,1764.115461
1282.650619,249,1767.430904
875.080453,166,1769.65228
1022.026549,204,1772.538273
931.347359,178,1774.953585
1146.876749,220,1777.917679
1123.710454,218,1780.856258
671.061785,148,1782.89625
750.211153,144,1784.856279
871.419869,171,1787.162152
1113.303145,237,1790.436686
611.224821,116,1791.983113
876.399224,166,1794.212531
417.14653,77,1795.270612
441.908178,84,1796.389198
817.226989,171,1798.689639
547.728049,102,1800.116512
1265.998345,252,1803.515425
1068.672925,213,1806.378725
769.273561,148,1808.38978
795.8941,165,1810.637636
367.501053,72,1811.598422
830.382286,153,1813.683658
854.836473,183,1816.157092
711.477439,140,1818.019978
784.350515,151,1820.084025
857.368812,185,1822.594579
1885.273803,376,1827.68165
676.180971,138,1829.549292
1075.420273,212,1832.570108
878.736414,184,1835.202395
457.953075,97,1836.528567
513.724514,108,1837.974794
1281.188941,271,1841.679574
990.82514,211,1844.538966
1365.162327,282,1848.346896
1224.063167,241,1851.668192
1160.789433,244,1854.980324
942.22656,178,1857.381864
419.070179,92,1858.637273
1051.579559,210,1861.511915
614.097025,135,1863.41615
1417.329728,282,1867.206741
664.300034,135,1869.001779
1035.663809,203,1871.783028
824.847853,180,1874.204527
976.773195,192,1876.801903
1080.523582,211,1879.639371
644.060537,119,1881.219289
1299.640747,250,1884.587184
1098.273243,232,1887.729324
861.43014,164,1889.927017
365.540389,70,1890.877762
1677.995319,323,1895.339871
734.035689,147,1897.300862
1104.418091,212,1900.164322
854.339344,163,1902.403436
742.247067,146,1904.410583
814.858909,152,1906.447236
725.003851,135,1908.25165
1173.16584,221,1911.264992
766.965509,143,1913.227179
773.113256,168,1915.498776
786.528683,171,1917.793936
2621.646986,502,1924.69326
926.271489,181,1927.110149
709.133382,136,1928.976963
840.442489,179,1931.387012
526.174331,113,1932.915817
1250.901348,265,1936.535788
646.830187,142,1938.457545
1120.070748,241,1941.735176
1085.180879,208,1944.522163
702.822486,153,1946.610113
1318.232045,258,1950.057904
732.353642,142,1951.992191
789.704866,165,1954.308934
551.609323,116,1955.844715
846.748772,185,1958.318252
1265.611316,270,1962.014102
2344.584719,488,1968.620404
1686.492906,325,1973.056591
1040.297513,197,1975.741618
838.206446,179,1978.150697
1086.456751,231,1982.426196
953.276851,183,1984.900257
835.210852,175,1987.263642
1241.525439,240,1990.47543
1742.014912,337,1995.042357
840.618395,181,1997.477528
3074.514781,631,2005.913629
732.947833,159,2008.054101
1141.062325,245,2011.343277
906.505141,172,2013.64228
929.137079,182,2016.241114
1336.591979,260,2019.737369
1098.765865,213,2022.659295
831.088598,178,2025.088568
1322.972602,266,2028.698971
1147.596197,231,2031.831311
841.472933,163,2034.109928
857.192483,178,2036.50985
633.810725,137,2038.372972
510.170182,114,2039.931574
1662.542746,325,2044.397752
3244.612457,665,2053.883412
3163.229562,627,2062.44448
1652.818444,333,2066.924793
2776.047869,562,2074.622694
911.87604,173,2076.956842
1678.061641,341,2081.592142
981.915282,188,2084.195317
657.976943,145,2086.143639
1454.380069,281,2089.952587
593.982359,112,2091.493726
775.309086,142,2093.437454
1521.054136,302,2097.493728
1657.947736,336,2102.04009
2042.239208,404,2107.575098
606.73862,120,2109.148348
2016.722976,396,2114.448361
1462.606701,286,2118.291475
1244.745734,261,2121.764374
2792.908175,576,2129.4906
502.486528,111,2130.975591
675.573157,130,2132.840549
880.669112,173,2135.212549
533.934249,109,2136.717922
1316.937159,259,2140.238579
1726.657993,345,2144.979098
992.398341,198,2147.65493
437.927334,86,2148.813489
1126.778583,244,2152.136446
1607.920707,326,2156.603137
889.212624,173,2158.949992
1608.789454,318,2163.247746
840.621709,160,2165.469027
1465.307776,287,2169.327881
2474.673754,488,2176.045458
1085.819837,215,2179.082569
1170.804647,228,2182.177804
866.996911,165,2184.405393
915.007449,178,2186.793169
1080.433528,211,2189.647868
1179.635191,223,2192.838652
709.462118,138,2194.719817
1952.628352,380,2200.446643
1257.910801,251,2204.264166
1287.340031,253,2208.081044
733.785569,145,2210.104485
884.180567,182,2212.64024
1697.524394,346,2217.521506
900.914332,185,2220.127338
950.479696,198,2222.9232
904.107873,176,2225.426901
798.716706,170,2227.788241
1423.288063,269,2231.763641
1062.79958,225,2235.047173
1288.605218,271,2238.804908
1422.461585,282,2242.657179
1557.285184,310,2247.094348
1445.90731,286,2251.033116
1173.30281,226,2254.47023
799.312292,153,2256.587074
846.210366,172,2259.046228
745.132039,156,2261.248996
1356.279431,293,2265.329183
1258.718608,249,2268.739746
1595.404419,314,2273.113473
962.165012,184,2275.70801
1107.074245,218,2278.695192
491.146278,91,2279.912329
2485.946603,511,2286.961535
2070.773163,426,2292.770718
1111.202868,220,2295.803222
1588.68838,306,2299.980623
1244.602337,253,2303.403149
658.630523,124,2305.102675
663.211996,135,2306.926371
749.903087,141,2308.824362
441.690583,83,2309.944751
1036.93429,214,2312.938545
1016.256693,194,2315.630972
688.483041,132,2317.391933
706.513994,142,2319.301866
2056.178723,400,2324.765256
1317.444593,254,2329.469788
773.29947,150,2331.479184
1163.173081,226,2334.507355
353.899482,79,2335.599582
585.263529,111,2337.112164
1935.173882,383,2342.267786
900.648105,170,2344.554788
1217.938695,240,2347.801043
892.439258,169,2350.046017
1379.63077,272,2353.727484
1018.617574,202,2356.438827
1587.683661,306,2360.594505
813.374779,157,2362.717714
1268.943053,248,2366.080075
1211.773147,233,2369.268348
623.548758,123,2370.925759
2230.5151,440,2377.00594
773.672513,173,2379.302786
1148.545015,220,2382.300251
1200.235277,235,2385.490458
1435.001197,284,2389.324277
724.831475,157,2391.451809
1875.051764,369,2396.490643
800.708339,157,2398.602071
770.434277,155,2400.715622
893.710964,176,2403.079815
1291.199219,250,2406.476893
1377.602256,261,2410.024728
1733.323853,340,2414.749002
1518.773379,302,2418.851809
554.053969,123,2420.499316
772.966802,157,2422.585445
1620.09563,337,2427.208332
3225.142452,663,2436.263738
1082.923113,212,2439.196485
2020.237109,394,2444.608558
1436.509776,294,2448.582935
882.735568,175,2450.92125
1530.716087,299,2455.08935
801.736685,176,2457.533069
926.320952,197,2460.22681
1216.000491,251,2463.691379
1347.686325,268,2467.32337
922.228777,194,2469.966301
1249.62899,243,2473.279329
895.592896,190,2475.835314
2137.500082,414,2481.411073
1459.58244,284,2485.267961
1340.119568,260,2488.791558
2125.210634,434,2494.766382
1174.037214,235,2497.943239
884.016453,175,2500.259622
1596.97974,312,2504.601481
909.977111,177,2506.989876
1363.646322,265,2510.559679
692.122333,131,2512.301292
1253.404379,243,2515.587812
1564.037674,307,2519.741845
904.274133,168,2522.03087
600.681085,118,2523.616838
3059.52566,609,2531.883267
2558.496,521,2538.984424
878.447815,167,2541.232103
1517.026247,292,2545.168407
1074.959847,202,2547.867451
2055.43689,412,2553.532242
442.863013,93,2554.787349
1596.64094,314,2559.005817
1133.955681,233,2562.291998
1787.595142,359,2567.166635
2275.417998,462,2573.404727
756.650457,156,2575.490906
1535.400885,301,2579.605929
1200.588486,232,2582.739441
1710.608568,336,2587.219175
3568.40478,709,2597.048922
1001.172299,196,2599.815998
693.705334,139,2601.691439
983.723094,198,2604.428425
1297.963971,261,2607.969519
1889.815149,367,2613.081099
1032.193466,197,2615.769282
943.46222,186,2618.280646
597.507565,119,2619.886985
1833.661653,373,2625.031291
1866.146525,378,2630.143801
2567.735366,508,2637.05789
2082.58226,434,2643.063776
2482.015331,504,2650.023608
642.001623,124,2651.746527
1286.595743,265,2655.763836
1424.490848,290,2660.16472
1512.643356,297,2664.839443
1240.631076,245,2668.913439
754.836086,150,2673.066999
1217.853456,239,2676.939041
1128.123363,235,2680.814251
1611.974363,312,2685.166596
1793.279724,358,2690.266856
963.661162,186,2693.327592
1284.826837,257,2696.904357
765.996293,159,2699.20519
825.450515,154,2701.743813
1700.100713,327,2706.991522
1304.809418,268,2710.849605
1446.453446,281,2715.263384
892.173223,187,2718.30301
1999.529482,384,2724.354145
655.430346,135,2726.256237
1017.058674,196,2729.17924
2188.194125,431,2735.472536
819.590041,177,2738.113835
2478.638326,472,2745.368681
4922.56556,1000,2759.210099
4872.842369,959,2772.70418
2410.001742,469,2779.616186
975.352542,190,2782.856899
905.612947,176,2785.65471
1006.211943,192,2788.636434
2398.685896,480,2796.076992
3515.483468,699,2806.989057
2175.258079,444,2813.519485
2437.300585,482,2820.86534
3253.885337,673,2831.280085
635.319338,141,2833.634128
852.153141,174,2836.375272
760.687607,162,2838.718327
3417.67738,699,2849.136913
487.687142,107,2850.776777
3107.299661,607,2860.144164
2421.977118,482,2867.927612
896.665055,174,2870.702564
1415.71358,269,2874.788462
390.759672,84,2875.997479
1306.866917,255,2879.728962
1466.243773,288,2883.967563
1405.711741,290,2888.619757
3764.123863,744,2900.212384
2237.211802,454,2907.185196
4966.031335,1000,2922.45679
1702.929369,357,2927.592019
483.42041,105,2929.140921
4435.311689,881,2941.832951
1131.214499,207,2944.707541
1160.495082,244,2948.069631
4413.243022,885,2960.208436
3461.984808,688,2969.4315
4413.902932,879,2981.36453
4937.909866,1000,2995.732545
3741.211847,746,3005.973593
4213.179531,833,3017.856406
2145.052553,425,3024.100723
4970.237026,1000,3039.144284
4936.271039,989,3057.59274
1224.2857,231,3060.720712
1137.623669,218,3063.79468
2585.582865,532,3071.799951
696.623285,142,3073.884596
3833.221927,759,3084.845909
2868.965368,580,3092.937087
2647.062962,515,3100.444701
2079.760596,415,3106.132086
828.405249,178,3108.685717
859.192777,161,3110.980509
878.18399,164,3113.446718
2203.517003,420,3119.598264
1834.545601,352,3124.533086
2056.528196,407,3130.500643
4006.255183,793,3142.323477
2584.597811,514,3149.663914
5046.809876,1000,3164.036334
1380.195534,265,3167.746464
4942.564171,1000,3181.61048
3617.060684,716,3191.430619
4994.039359,1000,3205.185769
1023.503866,196,3207.815453
2065.41453,407,3213.449038
1603.23871,307,3217.600828
2600.605896,512,3224.658941
4322.931944,875,3236.6797
4961.108701,1000,3250.328427
4981.650861,1000,3263.910897
5039.090796,1000,3277.432642
580.488883,113,3278.92597
5013.833221,1000,3292.970791
2089.069453,408,3298.480986
2903.703862,575,3306.300547
4954.373399,990,3319.955683
4685.36215,944,3332.819047
4944.954219,1000,3346.458019
4908.097041,1000,3360.09483
5028.062048,1000,3373.783758
2910.557415,553,3381.398317
4449.93491,878,3393.779308
720.380981,138,3401.144375
1152.980506,235,3404.755657
4969.868373,1000,3419.742158
4981.555494,1000,3434.647094
637.463233,132,3436.676696
4008.405638,789,3448.855807
4983.216676,1000,3463.77112
590.266751,120,3465.597559
5021.593999,991,3480.520353
4377.941584,863,3493.639742
1775.207371,342,3498.407715
5009.100795,1000,3512.095792
1144.070782,224,3515.275969
4385.001996,875,3528.034566
1709.262698,328,3532.765347
1081.472723,209,3535.629006
1773.745055,338,3540.340608
1135.107208,223,3543.6079
5014.286506,1000,3558.578128
1687.230747,336,3563.48363
5011.267599,1000,3578.395551
5000.609659,1000,3592.072292
4955.337388,1000,3606.46765
4010.456022,791,3617.69791
2802.490995,552,3625.625377
4940.86707,1000,3639.385935
4966.537145,1000,3653.370791
2238.434281,442,3659.916296
4983.087588,1000,3675.36093
5013.527596,1000,3690.155307
1685.212983,331,3695.049588
510.158861,104,3696.602496
5059.916298,1000,3710.772751
3088.417108,599,3719.014231
5001.358513,1000,3732.598506
5005.19787,1000,3746.41165
1695.570994,345,3751.118413
4726.60931,938,3767.181616
4986.497474,1000,3780.653488
4989.508665,1000,3794.168511
5004.926178,1000,3807.797194
4679.601379,932,3820.496597
4275.670685,859,3832.195954
5042.781952,1000,3845.709149
1895.788632,407,3851.262842
4990.646632,1000,3865.063768
1318.763525,260,3868.790225
4531.850967,938,3881.552487
652.127738,133,3883.360081
525.304366,116,3884.90366
5017.377946,1000,3898.456442
4957.88491,1000,3911.83984
4977.897522,1000,3925.365759
4951.101417,1000,3939.040465
3928.124071,774,3949.708167
5008.982348,1000,3963.328588
669.834464,133,3965.128973
4337.322928,863,3976.866259
3702.310435,737,3987.234695
4993.503691,1000,4002.183276
5016.879643,1000,4017.097513
4966.27003,1000,4031.743437
1087.412373,210,4034.684241
5021.698198,1000,4049.797386
2247.661342,444,4056.483051
5028.315416,1000,4071.607705
4994.509814,1000,4086.628818
4938.143622,1000,4101.147704
4980.898279,1000,4115.950391
4963.922271,1000,4134.56767
5045.71826,1000,4149.28242
4939.660446,1000,4163.693146
4996.910523,1000,4178.308767
3647.494777,716,4188.70769
656.044861,123,4190.487073
5037.430026,1000,4204.675239
820.133791,158,4207.156508
2735.425724,562,4215.411771
1894.844345,376,4221.024553
4967.871734,1000,4235.912575
468.308219,96,4237.268039
4380.577017,861,4249.358358
4979.715202,1000,4264.459993
449.391794,94,4265.872997
625.868668,121,4267.705418
264.014876,57,4268.539766
2096.390695,412,4274.748101
2930.648728,579,4282.971156
4963.933773,1000,4297.668816
4995.726419,1000,4312.215812
4244.096068,853,4324.327778
5028.918164,1000,4339.486246
4996.759136,1000,4354.150308
2758.647825,546,4361.955257
5031.620165,1000,4376.81547
4933.508992,1000,4391.464575
4970.274747,1000,4406.426434
4052.008885,813,4418.963789
4991.958378,1000,4433.671003
3762.661711,752,4444.473041
428.809283,101,4445.82868
5053.111532,1000,4459.841712
923.822201,198,4462.583209
5040.765627,1000,4476.584299
4084.821271,808,4491.303942
1378.094369,279,4495.315905
1703.931246,327,4499.810678
5030.145349,1000,4513.737725
2933.203828,564,4521.515048
1267.403849,254,4525.330264
684.480851,131,4527.075931
572.216625,114,4528.661753
4996.490646,1000,4542.359207
4970.01513,1000,4556.053666
4631.128703,925,4568.427513
4843.857753,954,4581.329524
5024.740166,1000,4595.203477
1148.661872,226,4598.211792
993.85657,196,4600.868649
5138.058071,1000,4614.533009
5101.693585,1000,4628.385482
5064.682308,1000,4642.009149
5093.508214,1000,4656.062625
1698.184237,350,4660.797276
1371.473162,269,4664.516492
5014.375021,1000,4678.545405
4954.528066,1000,4692.495736
5051.336697,1000,4706.514028
4411.882294,879,4718.632773
5075.73191,1000,4732.426379
4988.6167,1000,4746.489781
760.055301,150,4748.603822
4033.823792,794,4759.649957
5045.155643,1000,4774.35114
5083.874529,1000,4789.807331
961.246089,207,4793.051166
5048.753564,1000,4807.915993
1333.658288,260,4811.856805
4972.647411,1000,4826.632806
3110.145484,625,4835.950643
5020.543316,1000,4852.881272
1336.795128,299,4857.345204
5031.697548,1000,4872.309181
1060.224918,206,4875.493249
5062.531757,1000,4890.572199
5039.369057,1000,4905.793664
1934.167962,389,4911.585583
4900.407922,1000,4926.608958
1946.734668,420,4932.946666
5070.619261,1000,4947.544705
987.076805,206,4950.356051
4986.855335,1000,4964.41194
1398.779447,269,4968.091313
550.373198,123,4969.777826
5038.730566,1000,4983.741963
4096.117488,806,4994.825456
4880.938621,1000,5008.68892
5020.854271,1000,5022.826765
1450.05778,291,5026.808446
5044.371029,1000,5041.012402
3081.47079,627,5049.546843
4399.337512,862,5061.251405
1519.470864,296,5065.241927
857.305566,175,5067.602664
4957.450519,1000,5081.298821
4396.405828,884,5093.217908
757.003971,155,5095.314811
3998.313897,801,5106.260549
1705.872195,326,5110.775149
2057.007422,406,5116.296726
983.509423,204,5119.077216
1575.337091,310,5123.282446
5033.28971,1000,5136.889279
2566.157504,512,5144.038498
